Date,Adress,Size,Rooms,Broker,Rent,Price
27 november 2020,Askängsbacken 20 - Högst upp!,92,4,Fastighetsbyrån Bromma,5629,5700000
27 november 2020,Beckomberga Allé 6,"90,5",4,Svenska Mäklarhuset Bromma,4220,4850000
27 november 2020,Observatoriegatan 9,95,4,Historiska Hem,4700,10600000
26 november 2020,Fatburs Brunnsgata 30 2tr,92,4,Fastighetsmäklarna,4393,8100000
25 november 2020,Slättgårdsvägen 93,94,4,Sjöö's Fastighetsförmedling,5318,4225000
25 november 2020,"Sköndalsvägen 116, 3 tr","92,5",4,Bjurfors Hammarby/Skarpnäck & Farsta,4871,3780000
25 november 2020,"Svärdlångsvägen 5, lgh B","94,7",4,BOSthlm Årsta,5259,7125000
24 november 2020,Spikskogatan 16,94,4,Länsförsäkringar Fastighetsförmedling Stockholm - Hägersten,5029,5000000
24 november 2020,"Sjöfartsgatan 8, 3tr",94,4,Svensk Fastighetsförmedling Hammarby Sjöstad,4802,9000000
20 november 2020,"Elsa Borgs Gata 66, vån 3",93,4,Erik Olsson Fastighetsförmedling,6107,4000000
18 november 2020,Lövholmsvägen 80,90,4,Fastighetsbyrån Hägersten/Älvsjö,4993,6875000
18 november 2020,"Hägerstensvägen 99A, 5tr",90,4,Notar,5801,7250000
18 november 2020,Falsterbovägen 10,91,4,Bjurfors Hammarby/Skarpnäck & Farsta,3835,4950000
17 november 2020,"Zinkens Väg 59, 4tr","93,8",4,Fastighetsbyrån Stockholm - Södermalm,3729,8650000
17 november 2020,Gullmarsvägen 2,92,4,Länsförsäkringar Fastighetsförmedling Stockholm - Enskede,4738,6000000
17 november 2020,"Kratsbodavägen 44D, vån 4",90,4,Bronze Fastighetsförmedling AB,4530,6710000
17 november 2020,"Tellusborgsvägen 47B, vån 2 av 3",90,4,Svensk Fastighetsförmedling Hägersten-Liljeholmen,5408,8850000
13 november 2020,Hammarby Allé 157,92,4,Fastighetsbyrån Stockholm - Hammarby Sjöstad,5651,5835000
13 november 2020,Pollargatan 13,"94,5",4,Svenska Mäklarhuset Hammarby Sjöstad,4942,6900000
12 november 2020,Elinsborgsbacken 18,94,4,Fastighetsbyrån Kista,6456,2200000
12 november 2020,Prästgårdsgränd 12,93,4,BOSTHLM,4631,4370000
11 november 2020,Gamla Tyresövägen 351 D,94,4,SkandiaMäklarna Enskede,3953,6300000
11 november 2020,Johan Skyttes Väg 372,91,4,Mäklarhuset Älvsjö,5573,6520000
11 november 2020,Toffelbacken 25,93,4,BOSTHLM Älvsjö,4327,3575000
10 november 2020,Bränningevägen 28 A,91,4,Fastighetsbyrån Årsta,4393,6150000
10 november 2020,Blecktornsstigen 6,92,4,Historiska Hem,5189,10000000
9 november 2020,"Tummelisas Gata 4, 3 tr.",95,4,Svenska Mäklarhuset Bromma,5460,5150000
9 november 2020,Textilgatan 21,95,4,Svenska Mäklarhuset Hammarby Sjöstad,5156,7350000
6 november 2020,Ellen Keys Gata 68,92,4,Hemverket AB,4599,5025000
6 november 2020,Hammarögatan 11,94,4,Fastighetsbyrån Farsta/ Högdalen/ Skogås,5348,3950000
6 november 2020,Bergsundsgatan 4,93,4,Notar,2989,7650000
5 november 2020,Vättersvägen 30,95,4,BOSthlm Årsta,4144,5750000
4 november 2020,"Wivalliusgatan 11, -2 tr",90,4,Fastighetsbyrån Stockholm - Kungsholmen,4711,8250000
3 november 2020,Amarantergränd 1,93,4,Fastighetsbyrån Stockholm - Kungsholmen,3373,8300000
3 november 2020,Hammarögatan 11,94,4,Fastighetsbyrån Farsta/ Högdalen/ Skogås,5348,3800000
3 november 2020,Hammarögatan 11,94,4,Fastighetsbyrån Farsta/ Högdalen/ Skogås,5348,3750000
3 november 2020,Hammarögatan 11,94,4,Fastighetsbyrån Farsta/ Högdalen/ Skogås,5348,3750000
3 november 2020,Skebokvarnsvägen 4,91,4,Mäklarringen Farsta-Bandhagen-Årsta,5685,4675000
3 november 2020,Gröndalsvägen 166,93,4,Notar,2799,6250000
3 november 2020,Valhallavägen 152B,94,4,Mäklarringen Stockholms Innerstad,3604,9350000
3 november 2020,Ålgrytevägen 29,"91,5",4,Fastighetsmäklarna,5119,4200000
31 oktober 2020,Anna Sandströms gata 12,95,4,Länsförsäkringar Fastighetsförmedling Stockholm - Fruängen,4741,5100000
30 oktober 2020,Regeringsgatan 87,90,4,Blok,1761,8700000
30 oktober 2020,"Götgatan 116, 5tr (Ingång Götgatan 100)",93,4,Bjurfors Södermalm,3968,7800000
29 oktober 2020,Majrovägen 19,93,4,Fastighetsbyrån Enskede,6354,4000000
29 oktober 2020,Nybohovsbacken 42,94,4,Bjurfors Liljeholmen Hägersten,5657,6800000
29 oktober 2020,"Majrovägen 35, 2 tr",93,4,ERA Enskede-Farsta kontoret,5869,3700000
28 oktober 2020,Textilgatan 23,95,4,Svenska Mäklarhuset Hammarby Sjöstad,5156,7500000
28 oktober 2020,Spikskogatan 16,93,4,Erik Olsson Fastighetsförmedling,4992,4850000
28 oktober 2020,"Henriksdalsallén 24A, 3 tr","92,5",4,BOSTHLM Älvsjö,4664,6650000
27 oktober 2020,Valutavägen 66 C,91,4,Fastighetsbyrån Hägersten/Älvsjö,6106,5550000
27 oktober 2020,Fallskärmsgatan 4,"92,7",4,SkandiaMäklarna Enskede,5567,3630000
27 oktober 2020,Sockenvägen 514,90,3,HusmanHagberg Enskede,5890,4730000
27 oktober 2020,Skäftingebacken 24,91,4,Svenska Mäklarhuset Vällingby,6094,2050000
26 oktober 2020,Luntmakargatan 63,91,4,Erik Olsson Fastighetsförmedling,3191,10200000
26 oktober 2020,Vintrosagatan 5,95,4,BOSTHLM Älvsjö,5700,3200000
25 oktober 2020,Önologgatan 2,95,4,Bjurfors Liljeholmen Hägersten,4759,7700000
23 oktober 2020,Skebokvarnsvägen 366,"92,5",4,Fastighetsbyrån Farsta/ Högdalen/ Skogås,5953,4050000
23 oktober 2020,"Jaktgatan 31, 2tr",91,4,Notar,4744,8800000
23 oktober 2020,Sandhamnsgatan 53,91,4,Erik Olsson Fastighetsförmedling,4668,8050000
23 oktober 2020,Essinge Brogata 3,91,4,Nestor Fastighetsmäkleri,4314,6850000
22 oktober 2020,Edagränd 12,93,4,HusmanHagberg Farsta,5295,4500000
21 oktober 2020,Västertorpsvägen 144,95,4,Länsförsäkringar Fastighetsförmedling Stockholm - Hägersten,5214,4100000
21 oktober 2020,"Snickerigatan 14, 6 tr",95,4,Länsförsäkringar Fastighetsförmedling Stockholm - Hägersten,5237,7300000
21 oktober 2020,"Gröndalsvägen 210, vån 4",93,4,Notar,3802,7025000
21 oktober 2020,"Sandalettgatan 1, vån 3",93,4,Alicia Edelman Fastighetsmäkleri,4992,5150000
16 oktober 2020,Alva Myrdals gata 8,92,4,Fastighetsbyrån Hägersten/Älvsjö,5213,4600000
16 oktober 2020,Tunnlandsvägen 93,"90,5",3,Svensk Fastighetsförmedling Bromma,3805,4600000
15 oktober 2020,Svartviksslingan 88,"90,5",4,Fastighetsbyrån Bromma,5221,5600000
15 oktober 2020,Midskeppsgatan 10,93,4,Svenska Mäklarhuset Hammarby Sjöstad,4926,6100000
15 oktober 2020,Skaldevägen 64,93,3,Bjurfors Bromma,4877,5700000
15 oktober 2020,"Upplandsgatan 73, 4tr",91,3,Vision Mäkleri AB,3665,11400000
14 oktober 2020,Teknologgatan 7 C,91,4,Asira AB,5232,9400000
14 oktober 2020,"Fredhällsgatan 1, 4 / 4 tr.",91,4,Mäklarhuset Essingen & Fredhäll,5278,8100000
13 oktober 2020,"Väringgatan 27, 3tr",95,4,Innerstadsspecialisten S AB,4430,9300000
13 oktober 2020,"Erik Dahlbergsgatan 51, 2 tr av 3 tr",92,4,Fastighetsbyrån Stockholm – Östermalm,4077,9050000
13 oktober 2020,"Midskeppsgatan 12, PL 5",93,4,Svenska Mäklarhuset Hammarby Sjöstad,4926,6300000
13 oktober 2020,Hildebergsvägen 28 2tr,"94,5",4,Bjurfors Liljeholmen Hägersten,5492,5600000
12 oktober 2020,Getfotsvägen 13,"93,5",4,BOSTHLM Fastighetsmäklare AB,5098,5500000
9 oktober 2020,Götgatan 124,94,4,Bjurfors Södermalm,3943,8200000
9 oktober 2020,Götalandsvägen 251,94,4,Länsförsäkringar Fastighetsförmedling Stockholm - Hägersten,4857,4150000
9 oktober 2020,Vikingagatan 26,91,4,Eklund Stockholm New York,3928,10200000
9 oktober 2020,"Fleminggatan 21, Ö.G",90,3,Properties & Partners Stockholm,4448,9650000
8 oktober 2020,Lövholmsvägen 76,94,4,Fastighetsbyrån Hägersten/Älvsjö,5146,6870000
8 oktober 2020,"Norrtullsgatan 25B, 4tr",90,4,Vision Mäkleri AB,3946,9710000
7 oktober 2020,Maria Bangata 17,"92,5",4,Bjurfors Södermalm,4245,7050000
7 oktober 2020,Elsa Borgs gata 52,91,4,Länsförsäkringar Fastighetsförmedling Stockholm - Fruängen,5412,3640000
7 oktober 2020,Sickla kanalgata 99,94,4,Notar,4774,7650000
6 oktober 2020,Fyrvaktarkroken 40,94,4,Svensk Fastighetsförmedling Hammarbyhöjden,5147,5850000
6 oktober 2020,Brattforsgatan 1,92,4,HusmanHagberg Farsta,5761,4025000
5 oktober 2020,Taxgatan 4,91,4,Fastighetsbyrån Stockholm – Norra Djurgårdsstaden,4744,8400000
5 oktober 2020,"Bondegatan 74A, vindsvåning 5+6",93,3,Fastighetsbyrån Stockholm - Södermalm,4952,9800000
5 oktober 2020,Styrmansgatan 50,94,4,Wrede Fastighetsmäkleri,2559,13300000
4 oktober 2020,"Hammarby kaj 4, pl2","93,5",4,Svenska Mäklarhuset Hammarby Sjöstad,4868,8300000
2 oktober 2020,Wennerbergsgatan 6B,90,4,SkandiaMäklarna Stockholm Kungsholmen,4910,5500000
2 oktober 2020,"Valhallavägen 139, 1tr","94,5",4,Notar,4434,8700000
2 oktober 2020,Beckomberga Ängsväg 47,92,4,Bjurfors Bromma,5231,5100000
1 oktober 2020,"Malmgårdsvägen 32A, 4tr",93,4,SthlmFast,6010,7200000
1 oktober 2020,"Lumagatan 13, 7 tr",95,4,Mäklarhuset Stockholm Innerstan,4374,7500000
30 september 2020,Emils gata 9,91,4,Fastighetsbyrån Bromma,5239,4050000
30 september 2020,Klintbacken 58B,90,4,Svenska Mäklarhuset Bromma,5372,5260000
30 september 2020,Lövholmsvägen 82,95,4,Grand Fastighetsförmedling,5184,6560000
30 september 2020,"Cedergrensvägen 4, 3tr",92,4,Notar,4755,7725000
30 september 2020,Döbelnsgatan 67 B,91,4,Eklund Stockholm New York,3124,9300000
29 september 2020,"Timmermansgatan 17A, 1 tr",90,4,HusmanHagberg Södermalm/Gamla Stan,3078,7625000
29 september 2020,"Elersvägen 44, 8 tr","91,5",4,Karlsson & Uddare AB,3705,11050000
28 september 2020,"Heliosgatan 50, pl 3",90,4,Svenska Mäklarhuset Hammarby Sjöstad,5063,7695000
27 september 2020,"Karlbergsvägen 75, 3tr",93,4,Oscars Fastighetsmäkleri,3504,10725000
26 september 2020,Beckomberga Allé 27,91,4,Svenska Mäklarhuset Bromma,4262,5250000
25 september 2020,Nystadsgatan 44,92,4,HusmanHagberg Kista,5026,2875000
25 september 2020,Skebokvarnsvägen 4,"93,5",4,Länsförsäkringar Fastighetsförmedling Stockholm - Bandhagen,5719,4200000
25 september 2020,Torsplan 10,92,4,Behrer & Partners,5240,11100000
24 september 2020,"Drakenbergsgatan 11, 6 tr",90,4,Fastighetsbyrån Stockholm - Södermalm,3741,7965000
24 september 2020,"Storängsgatan 1, 4 tr",94,4,Fastighetsbyrån Stockholm – Norra Djurgårdsstaden,5823,8000000
24 september 2020,Skagafjordsgatan 10,93,4,Svensk Fastighetsförmedling Vällingby/Hässelby/Spånga,5459,3400000
22 september 2020,"Annedalsvägen 59, 2tr",94,4,Bjurfors Bromma,4759,4750000
22 september 2020,Beckombergavägen 219,93,4,Svenska Mäklarhuset Bromma,5369,5300000
22 september 2020,"Södermannagatan 37, 5 tr",90,3,Innerstadsspecialisten S AB,3046,7550000
21 september 2020,"Sibeliusgången 48, 5tr","93,2",4,Fastighetsbyrån Kista,5428,2400000
21 september 2020,Elkabelgatan 5,93,4,Länsförsäkringar Fastighetsförmedling Stockholm - Hägersten,4824,4900000
21 september 2020,"Hildebergsvägen 22, 4tr.","94,5",4,Södermäklarna,5492,5250000
18 september 2020,"Hägerstensvägen 134, vån 2 av 4",90,4,Svensk Fastighetsförmedling Hägersten-Liljeholmen,4605,7550000
18 september 2020,Virkesvägen 17C,92,4,Svenska Mäklarhuset Hammarby Sjöstad,4747,6700000
18 september 2020,Stagneliusvägen 23,95,4,Svensk Fastighetsförmedling Sthlm Kungsholmen,5673,5795000
18 september 2020,Ullerudsbacken 51,95,4,Mäklarhuset Enskede,6046,4050000
17 september 2020,"Torsplan 8, vån 18",91,4,Unik Fastighetsförmedling AB,5176,10050000
17 september 2020,"Kanngjutargränd 50, 1 tr","93,5",4,Mäklarringen Vällingby/Hässelby,6210,2970000
17 september 2020,Essingestråket 44,94,4,Wallin & Co AB,4987,9300000
17 september 2020,Enhörningsgränd 6,91,4,Svenska Mäklarhuset Bromma,5801,5800000
17 september 2020,Tummelisas gata 4,95,4,Svenska Mäklarhuset Bromma,5460,4800000
17 september 2020,Svartviksslingan 82,"90,5",4,MOHV Bromma,5139,5725000
15 september 2020,"Fleminggatan 36C, 2 tr",90,4,Länsförsäkringar Fastighetsförmedling Stockholm - Kungsholmen,3087,7800000
15 september 2020,"Lindhagensgatan 77, 1 tr",93,3,Widerlöv Stockholm,3971,6420000
14 september 2020,Älvsjö torg 19,94,4,SkandiaMäklarna Älvsjö,4690,5050000
12 september 2020,"Boktryckarvägen 8, 4 tr","92,6",4,Fastighetsbyrån Hägersten/Älvsjö,5825,6060000
10 september 2020,"Skeppstavägen 31, 1 tr",93,4,Fastighetsbyrån Farsta/ Högdalen/ Skogås,5516,3500000
10 september 2020,"Tegelviksgatan 41, 2 tr",90,3,HusmanHagberg Södermalm/Gamla Stan,5279,6800000
10 september 2020,"Multrågatan 126, 2 tr",90,4,Mäklarringen Vällingby/Hässelby,5766,2600000
10 september 2020,"Bryggvägen 14, 2tr",92,4,Mäklarhuset Stockholm Innerstan,3854,7100000
9 september 2020,"Sjöviksbacken 5, 11 tr",90,3,Fastighetsbyrån Hägersten/Älvsjö,4703,8350000
9 september 2020,Lumagatan 13,95,4,Svenska Mäklarhuset Hammarby Sjöstad,4374,7500000
8 september 2020,Götgatan 124,90,4,Fastighetsbyrån Stockholm - Södermalm,3794,6100000
8 september 2020,Vintrosagatan 56,90,4,BOSTHLM Älvsjö,4694,2450000
7 september 2020,"Solberga hagväg 13, 4 tr",94,4,Alicia Edelman Fastighetsmäkleri,5127,3700000
5 september 2020,Redargatan 3,93,3,Svenska Mäklarhuset Hammarby Sjöstad,5135,6000000
4 september 2020,Bastugatan 2,93,4,Blok,4785,8000000
4 september 2020,"Kabelverksgatan 32, 8 tr",95,4,SkandiaMäklarna Älvsjö,4944,5300000
3 september 2020,Helsingforsgatan 47,90,4,HusmanHagberg Kista,5673,2300000
3 september 2020,"Brålunden 11, 3 tr.",95,4,Fjelkners Fastighetsmäkleri,3849,6700000
3 september 2020,"Majrovägen 25, 1 tr",93,4,ERA Enskede-Farsta kontoret,6354,4025000
2 september 2020,"Drakenbergsgatan 21, 6 tr",92,4,Södermäklarna,3824,7875000
2 september 2020,Herrängsvägen 1 B,91,4,Fastighetsbyrån Hägersten/Älvsjö,6596,4750000
2 september 2020,"Gröndalsvägen 202, vån 3",93,4,Notar,3953,7120000
1 september 2020,"Hornsgatan 45, 5tr",92,4,Bjurfors Södermalm,3992,9300000
1 september 2020,"Drakenbergsgatan 15, 5 tr",92,4,Notar,3824,7500000
31 augusti 2020,"Lumaparksvägen 1, pl 5",92,4,Svenska Mäklarhuset Hammarby Sjöstad,5066,6995000
28 augusti 2020,"Boktryckarvägen 14, 4 tr",90,4,HusmanHagberg Hägersten,5429,5300000
28 augusti 2020,Fyrvaktarkroken 70,"92,5",4,Länsförsäkringar Fastighetsförmedling Stockholm - Enskede,5365,5560000
27 augusti 2020,Drakenbergsgatan 5,92,4,Fastighetsbyrån Stockholm - Södermalm,3824,7250000
27 augusti 2020,"Tomtebogatan 42, 5 tr",93,4,SMH Living,3719,10200000
27 augusti 2020,"Hildebergsvägen 18, NB",95,4,BOSTHLM Älvsjö,5962,5505000
27 augusti 2020,"Norrbackagatan 33, 1 tr",90,4,BOSTHLM Fastighetsmäklare AB,4802,7000000
26 augusti 2020,"Horisontvägen 91, 5tr",90,4,Fastighetsbyrån Enskede,6559,3540000
26 augusti 2020,Älvsåkersgränd 10,95,4,Fastighetsbyrån Hägersten/Älvsjö,5243,2790000
26 augusti 2020,Sandalettgatan 1,93,4,Mäklarhuset Älvsjö,4992,5410000
25 augusti 2020,Karlsbodavägen 44,92,4,Fjelkners Fastighetsmäkleri,6212,5225000
25 augusti 2020,Värtavägen 23,92,3,BlumenthalHoffman Fastighetsmäkleri,4502,10450000
24 augusti 2020,"Krukmakargatan 8, 5tr",92,4,Svensk Fastighetsförmedling Sthlm Södermalm,3874,8250000
20 augusti 2020,Stavangergatan 26,91,4,Länsförsäkringar Fastighetsförmedling Stockholm - Kista/Tensta,5849,2610000
20 augusti 2020,"Sibeliusgången 44, 1tr","93,2",4,Fastighetsbyrån Kista,5393,2410000
20 augusti 2020,"Ålgrytebacken 10, 3 tr",94,4,Fastighetsbyrån Hägersten/Älvsjö,4257,3800000
20 augusti 2020,Beckomberga Ängsväg 49,92,4,Bjurfors Bromma,5231,4750000
20 augusti 2020,"Tulegatan 43, 5 tr","90,3",4,Bjurfors Vasastan,3511,7905000
20 augusti 2020,"Nina Einhorns gata 1, 5 tr","92,5",4,Karlsson & Uddare AB,5037,7900000
20 augusti 2020,Hammarbyterrassen 10,90,4,BOSTHLM Fastighetsmäklare AB,4876,7050000
14 augusti 2020,Mönstringsvägen 5,92,4,Fastighetsbyrån Sundbyberg,4995,3650000
14 augusti 2020,"Norra Stationsgatan 111, 2 tr",95,4,Widerlöv Stockholm,4298,6920000
13 augusti 2020,Svartviksslingan 27,"90,5",3,Länsförsäkringar Fastighetsförmedling Stockholm - Bromma,5118,5850000
12 augusti 2020,Samaritgränd 1,92,3,Historiska Hem,4418,8750000
10 augusti 2020,Söderberga Allé 38,91,4,Mäklarhuset Ekerö,6423,2400000
6 augusti 2020,"Sankt eriksgatan 85C, vindsvåning",90,4,Länsförsäkringar Fastighetsförmedling Stockholm - Vasastan,2807,11600000
6 augusti 2020,Hållövägen 13,"94,5",4,Länsförsäkringar Fastighetsförmedling Stockholm - Enskede,5328,5400000
5 augusti 2020,"Sibeliusgången 48, 1tr","93,2",4,Lagerlöfs,5318,2200000
4 augusti 2020,"Löjtnantsgatan 10, 4tr",93,4,Svensk Fastighetsförmedling Sthlm Östermalm/Gärdet,3098,8600000
28 juli 2020,"Bo Bergmans gata 7, 4tr",94,3,Notar,3180,8200000
21 juli 2020,"Olof Dalins Väg 18, 3 tr",90,4,Bostadsrättsspecialisten,6036,7700000
20 juli 2020,"Sköndalsvägen 112, 4 tr.","92,5",4,SkandiaMäklarna Trångsund/Skogås/Sköndal,4927,3950000
10 juli 2020,Alpvägen 25,93,4,Bjurfors Bromma,4762,5050000
10 juli 2020,Torsplan 10,93,4,Eklund Stockholm New York,5287,9975000
7 juli 2020,Hållövägen 7,93,4,Svensk Fastighetsförmedling Hammarbyhöjden,4758,5800000
4 juli 2020,Svartviksslingan 71,91,4,MOHV Bromma,4764,5730000
26 juni 2020,"Kvarngatan 2, 3 tr",94,4,Fastighetsbyrån Stockholm - Södermalm,4433,8150000
26 juni 2020,"Kotkagatan 15, 5 tr",93,4,HusmanHagberg Kista,5243,2400000
26 juni 2020,Beckomberga Ängsväg 41,91,4,Bjurfors Bromma,4800,4450000
26 juni 2020,Piongränd 11,95,4,HusmanHagberg Vällingby/Hässelby/Spånga,5568,2295000
25 juni 2020,Hållövägen 5,93,4,Svensk Fastighetsförmedling Hammarbyhöjden,4758,5850000
24 juni 2020,Bobergsgatan 71,"93,7",4,Fastighetsbyrån Stockholm – Norra Djurgårdsstaden,2970,8300000
24 juni 2020,"Pipersgatan 4, 2 tr",94,4,Karlsson & Uddare AB,3698,9350000
18 juni 2020,Tackjärnsvägen 11,"90,5",4,Fastighetsbyrån Bromma,3756,4500000
18 juni 2020,"Värtavägen 23, 5 tr",94,4,Fastighetsbyrån Stockholm – Östermalm,4763,9350000
18 juni 2020,Ormbergsvägen 9,90,4,Historiska Hem,4820,7600000
18 juni 2020,"Löjtnantsgatan 24, 3 tr",91,4,Bostadsrättsspecialisten,2635,8375000
17 juni 2020,Bondegatan 74B,93,3,Svensk Fastighetsförmedling Sthlm Södermalm,4824,8630000
16 juni 2020,Hammarby Kaj 4,"93,5",4,Fastighetsbyrån Stockholm - Hammarby Sjöstad,4917,7580000
16 juni 2020,"Thorildsvägen 8, 5 tr",92,3,Nomad Mäkleri,4730,9025000
16 juni 2020,"Liljeholmsgränd 9, vån 3",93,4,Notar,2726,6600000
15 juni 2020,Lidköpingsvägen 10,91,4,Svensk Fastighetsförmedling Hammarbyhöjden,4695,4090000
12 juni 2020,"Emils Gata 11A, 7 / 7 tr",92,4,Bjurfors Bromma,5284,5200000
12 juni 2020,Ullaredsgränd 8,95,4,SkandiaMäklarna Årsta,5407,3000000
12 juni 2020,Maltesholmsvägen 174,"93,5",4,Bjurfors Bromma,5479,2900000
11 juni 2020,"Pipersgatan 26, 3 tr",95,4,Fastighetsbyrån Stockholm - Kungsholmen,4023,9300000
11 juni 2020,Krukmakargatan 5,94,3,Fastighetsbyrån Stockholm - Södermalm,3206,7760000
11 juni 2020,Götalandsvägen 251,91,4,Länsförsäkringar Fastighetsförmedling Stockholm - Hägersten,4701,4100000
11 juni 2020,"Johanneshovsvägen 110, högst upp",95,4,BOSthlm Årsta,5213,5400000
10 juni 2020,Bandyvägen 48,91,4,BOSTHLM Fastighetsmäklare AB,4695,6150000
9 juni 2020,Västertorpsvägen 150,95,4,Mäklarringen Sundbyberg/Solna,5214,3600000
9 juni 2020,"Folkparksvägen 166, vån 4","91,5",3,BOSTHLM Älvsjö,5313,3650000
8 juni 2020,"Smedsbacksgatan 18, 2 tr",92,4,Fastighetsbyrån Stockholm – Östermalm,5873,7500000
8 juni 2020,Upplandsgatan 24A,95,3,Bjurfors Vasastan,4117,9100000
8 juni 2020,"Sickla kanalgata 3, 3tr",93,4,Svensk Fastighetsförmedling Hammarby Sjöstad,5816,6195000
8 juni 2020,"Folkparksvägen 166, ep",90,3,BOSTHLM Älvsjö,5164,3675000
8 juni 2020,Tulegatan 41,"90,3",4,Eklund Stockholm New York,3504,7600000
5 juni 2020,Henriksdalsallen 36,"90,5",4,Fastighetsbyrån Stockholm - Hammarby Sjöstad,4693,7650000
5 juni 2020,"Hägerstensvägen 97B, vån 3 av 6",90,4,Svensk Fastighetsförmedling Hägersten-Liljeholmen,5801,5950000
4 juni 2020,"Spikskogatan 16, vån 3",94,4,Erik Olsson Fastighetsförmedling,5029,4900000
4 juni 2020,Skebokvarnsvägen 8,91,4,Länsförsäkringar Fastighetsförmedling Stockholm - Bandhagen,5566,4300000
4 juni 2020,"Frövigatan 12, 1tr",90,4,"Stockholm, Högdalen - ERA Hem Mäklarna",5079,2530000
3 juni 2020,Aprikosgatan 100,93,4,Fastighetsbyrån Hässelby/Vällingby/Spånga,6567,2300000
3 juni 2020,Slättåkragränd 18,95,4,Fastighetsbyrån Hägersten/Älvsjö,5255,2700000
2 juni 2020,"Lövholmsvägen 88, 3tr",94,4,Notar,5146,6780000
2 juni 2020,Stora kvinns väg 76,"94,5",4,Svensk Fastighetsförmedling Älvsjö,5745,6300000
1 juni 2020,Beckombergavägen 215,93,4,Bjurfors Bromma,5369,4000000
1 juni 2020,"Knäredsgränd 12, 1 tr",95,4,Notar,5281,2720000
31 maj 2020,Kristinebergsvägen 14,94,4,Widerlöv Stockholm,4003,6500000
29 maj 2020,Östersundsgatan 2,91,4,SkandiaMäklarna Vällingby/Hässelby/Kista,4815,3800000
29 maj 2020,Ormbergsvägen 10,93,4,Erik Olsson Fastighetsförmedling,3784,6500000
29 maj 2020,"Körsbärsvägen 8, 5 tr","93,1",4,BlumenthalHoffman Fastighetsmäkleri,4299,8000000
28 maj 2020,Redargatan 3,93,3,Södermäklarna,5320,5210000
28 maj 2020,"Hildebergsvägen 8, 4 tr",95,4,Södermäklarna,5640,5950000
28 maj 2020,"Heliosgatan 50, pl 3",95,4,Svenska Mäklarhuset Hammarby Sjöstad,5280,6460000
27 maj 2020,"Narviksgatan 9, våning 4 av 5",91,4,Länsförsäkringar Fastighetsförmedling Stockholm - Kista/Tensta,5914,2800000
26 maj 2020,Dalbobranten 32,94,4,Notar,4671,5175000
22 maj 2020,Beckomberga Allé 15,91,4,Svenska Mäklarhuset Bromma,4262,4950000
20 maj 2020,"Sköntorpsvägen 126, 7tr",94,4,SkandiaMäklarna Årsta,5218,5150000
19 maj 2020,Svartviksslingan 35,91,3,Fastighetsbyrån Bromma,5267,5962500
19 maj 2020,Nybohovsbacken 46,94,4,Svensk Fastighetsförmedling Hägersten-Liljeholmen,5657,5995000
19 maj 2020,Bäckbornas Väg 39,"90,5",4,Svenska Mäklarhuset Bromma,5248,3300000
19 maj 2020,Hållövägen 5,94,4,Svensk Fastighetsförmedling Hammarbyhöjden,4802,6150000
