Date,Adress,Size,Rooms,Broker,Rent,Price
20150930.0,Fatburs kvarngata 32,90.0,3.0,Svensk Fastighetsförmedling,5195.0,6000000.0
20150927.0,Karlsbodavägen 47,94.0,4.0,Svenska Mäklarhuset Bromma,5947.0,5500000.0
20150926.0,Dalagatan 30,90.0,4.0,HusmanHagberg Vasastan,2478.0,8500000.0
20150924.0,Svartviksslingan 65,91.0,4.0,Svensk Fastighetsförmedling,4731.0,6200000.0
20150924.0,Ringvägen 37,91.0,4.0,Södermäklarna,4256.0,5810000.0
20150924.0,Kristinebergsvägen 28,94.0,4.0,HusmanHagberg Kungsholmen,4098.0,6265000.0
20150923.0,Blecktornsstigen 12,95.0,4.0,Fastighetsbyrån Stockholm - Södermalm,4421.0,8660000.0
20150923.0,Midskeppsgatan 16,92.0,4.0,Svenska Mäklarhuset Hammarby Sjöstad,5082.0,6000000.0
20150923.0,Sandfjärdsgatan 130,91.5,4.0,SkandiaMäklarna Årsta,4647.0,4300000.0
20150922.0,Askängsbacken 20,92.0,4.0,Svenska Mäklarhuset Bromma,5201.0,5500000.0
20150918.0,Svartviksslingan 19,91.0,4.0,Svensk Fastighetsförmedling,5149.0,4475000.0
20150917.0,Resare Bengts plan,94.0,4.0,Svensk Fastighetsförmedling,5812.0,4400000.0
20150917.0,Resare Bengts plan,94.5,4.0,Svensk Fastighetsförmedling,5876.0,5300000.0
20150917.0,Midskeppsgatan 16,92.0,4.0,Södermäklarna,5082.0,6000000.0
20150917.0,Beckombergavägen 219,93.0,4.0,Svensk Fastighetsförmedling,5009.0,4600000.0
20150917.0,Blackebergsbacken 3,94.5,4.0,Svensk Fastighetsförmedling,5420.0,4550000.0
20150916.0,Blecktornsstigen 3,93.0,4.0,Fastighetsbyrån Stockholm - Södermalm,4384.0,8500000.0
20150916.0,Hildebergsvägen 28,94.5,4.0,SkandiaMäklarna Hägersten,5492.0,5000000.0
20150916.0,Fartygsgatan 6,91.0,4.0,Svenska Mäklarhuset Hammarby Sjöstad,5780.0,6050000.0
20150916.0,Solberga Hagväg 18,94.0,4.0,HusmanHagberg Älvsjö,4715.0,3400000.0
20150915.0,Hildebergsvägen 6,95.0,4.0,SkandiaMäklarna Hägersten,5934.0,5750000.0
20150912.0,Dianavägen 25,95.0,4.0,Fastighetsbyrån Stockholm – Östermalm,3478.0,6500000.0
20150910.0,Sockenvägen 402,95.0,4.0,Fastighetsbyrån Enskede,5174.0,4895000.0
20150910.0,Telefonvägen 25,92.0,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Hägersten,5307.0,4800000.0
20150910.0,Grafikvägen 30,94.0,4.0,HusmanHagberg Enskede,4543.0,4625000.0
2015099.0,Askängsbacken 20,92.0,4.0,Karlsson & Uddare AB,5201.0,4795000.0
2015099.0,Ågesta Broväg 44,94.0,4.0,Svensk Fastighetsförmedling,5137.0,3300000.0
2015098.0,Sköntorpsvägen 7,93.0,4.0,Svensk Fastighetsförmedling,5567.0,5150000.0
2015098.0,Inteckningsvägen 17 G,93.0,4.0,Mäklarringen Hägersten/Skärholmen/Älvsjö,7501.0,3000000.0
2015098.0,Stövelvägen 2 3tr,93.7,4.0,Svensk Fastighetsförmedling,5526.0,3080000.0
2015094.0,Sankt Eriksgatan 71,92.0,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Vasastan,4658.0,7850000.0
2015093.0,Nybohovsgränd 28,90.0,4.0,Notar,3772.0,4120000.0
2015092.0,Tummelisas Gata 4,95.0,4.0,Fastighetsbyrån Bromma,5460.0,4270000.0
2015092.0,Svartviksslingan 116,90.5,4.0,Svensk Fastighetsförmedling,5031.0,6200000.0
2015092.0,Industrigatan 8,90.0,4.0,Mäklarhuset Stockholm Innerstan,3285.0,6600000.0
2015091.0,Helsingforsgatan 59,90.0,4.0,Fastighetsbyrån Kista,5443.0,2320000.0
20150831.0,Folkparksvägen 166,91.5,3.0,Svensk Fastighetsförmedling,5313.0,3700000.0
20150828.0,Inedalsgatan 9 C,95.0,4.0,Erik Olsson Fastighetsförmedling,4410.0,7575000.0
20150827.0,Björnsonsgatan 337,92.5,4.0,HusmanHagberg Bromma,6771.0,3350000.0
20150827.0,Broddgränd 37,91.0,4.0,Tomas Mäklarbyrå AB,4341.0,3300000.0
20150827.0,Skebokvarnsvägen 8 4tr,91.0,4.0,Svensk Fastighetsförmedling,5662.0,3750000.0
20150826.0,Emils gata 11,95.0,4.0,Fastighetsbyrån Bromma,5375.0,4410000.0
20150826.0,Ågesta Broväg 86,91.0,4.0,HusmanHagberg Farsta,4988.0,4225000.0
20150824.0,Astrakangatan 102,91.0,4.0,Fastighetsbyrån Hässelby,5560.0,2400000.0
20150824.0,Sjöviksvägen 37,93.5,4.0,Södermäklarna,5229.0,6125000.0
20150820.0,Majrovägen 31,93.0,4.0,ERA Enskede-Farsta kontoret,5811.0,4100000.0
20150819.0,Lignagatan 7,92.0,4.0,Fastighetsbyrån Stockholm - Södermalm,3400.0,6020000.0
20150819.0,Kistvägen 18,93.0,4.0,Mäklarringen Farsta-Bandhagen-Årsta,5920.0,3200000.0
20150819.0,Torsbygatan 20,91.0,4.0,Svensk Fastighetsförmedling,4360.0,3050000.0
20150814.0,Majrovägen 5,94.0,4.0,ERA Enskede-Farsta kontoret,5908.0,3900000.0
20150813.0,Midskeppsgatan 10,93.0,4.0,Södermäklarna,5137.0,5685000.0
20150812.0,Slättåkragränd 10,95.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,5204.0,2660000.0
20150812.0,Ullerudsbacken 51,91.0,4.0,Notar,5860.0,3430000.0
20150812.0,Lumagatan 13,95.0,4.0,Svensk Fastighetsförmedling,5146.0,6125000.0
20150812.0,Träsnidarvägen 40A,91.0,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Hägersten,5980.0,5220000.0
20150811.0,Lillhagsvägen 24,90.0,4.0,Svensk Fastighetsförmedling,7464.0,2010000.0
20150811.0,Lillhagsvägen 18,90.0,4.0,Mäklarringen Enskede,7464.0,1930000.0
2015088.0,Knäredsgränd 32,95.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,4977.0,2550000.0
2015086.0,Kinnaredsgränd 35,93.0,4.0,Notar,6673.0,3035000.0
2015086.0,Gröndalsvägen 210,93.0,4.0,Notar,4179.0,5710000.0
2015085.0,Saimagatan 23,92.0,4.0,HusmanHagberg Kista,4880.0,2610000.0
2015083.0,Hornsgatan 29 E,90.0,3.0,Nomad Mäkleri,3437.0,8000000.0
20150731.0,Teknologgatan 9A,94.0,4.0,Vasastansmäklarna,4298.0,7700000.0
20150730.0,Sibeliusgången 40,93.2,4.0,Fastighetsbyrån Kista,5527.0,2450000.0
20150728.0,Ringstedsgatan 46,91.5,4.0,SkandiaMäklarna Kista,5535.0,3295000.0
20150722.0,Hårdvallsgatan 11,92.0,4.0,Notar,5374.0,6425000.0
20150722.0,Erik Dahlbergsgatan 24,94.0,3.0,Notar,3898.0,7950000.0
20150719.0,Standarvägen 1,91.0,3.0,Fastighetsbyrån Hägersten/Älvsjö,3983.0,4200000.0
20150718.0,Ålgrytebacken 10,94.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,4052.0,2750000.0
20150716.0,Hårdvallsgatan 11,92.0,4.0,Notar,5379.0,6950000.0
20150710.0,Knäredsgränd 12,95.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,4977.0,2400000.0
2015076.0,Sickla Kanalgata 10,91.0,4.0,Svenska Mäklarhuset Hammarby Sjöstad,5610.0,7750000.0
2015073.0,Ekholmsvägen 230,94.0,4.0,HusmanHagberg Hägersten,4014.0,2800000.0
2015072.0,Zinkens Väg 43,93.0,4.0,Karlsson & Uddare AB,4972.0,6030000.0
20150629.0,Varmfrontsgatan 23,90.0,4.0,HusmanHagberg Enskede,6154.0,2900000.0
20150628.0,Flystagränd 7,95.0,4.0,HusmanHagberg Vällingby/Hässelby/Spånga,4517.0,2875000.0
20150625.0,Västertorpsvägen 2,90.3,4.0,Fastighetsbyrån Hägersten/Älvsjö,6030.0,3700000.0
20150625.0,Renstiernas Gata 28,91.0,4.0,Bjurfors Södermalm,3836.0,6720000.0
20150623.0,Sandhamnsgatan 49,94.0,4.0,Svensk Fastighetsförmedling Östermalm/Gärdet,4727.0,6425000.0
20150622.0,Mellingebacken 18,90.0,4.0,Länsförsäkringar Fastighetsförmedling Järfälla,5333.0,2200000.0
20150618.0,Pargasgatan 13,93.0,4.0,Fastighetsbyrån Kista,4680.0,2525000.0
20150618.0,Astri Taubes Torg 8,90.5,4.0,SkandiaMäklarna Enskede,5047.0,5010000.0
20150617.0,Kristinebergsvägen 4,94.0,4.0,Fastighetsbyrån Stockholm - Kungsholmen,4195.0,5500000.0
20150613.0,Smörbrödsvägen 11,90.0,4.0,Södermäklarna,4252.0,3530000.0
20150612.0,Ekhagsvägen 5,91.0,4.0,Fastighetsbyrån Stockholm – Östermalm,4529.0,3570000.0
20150612.0,Sibeliusgången 40,93.0,4.0,Fastighetsbyrån Kista,5527.0,2200000.0
20150611.0,Frövigatan 12 1tr,90.0,4.0,Svensk Fastighetsförmedling,4692.0,2450000.0
20150611.0,Skebokvarnsvägen 4,93.5,4.0,Erik Olsson Fastighetsförmedling,5662.0,3650000.0
20150610.0,Sturehillsvägen 9,91.0,4.0,Svensk Fastighetsförmedling,4541.0,5240000.0
20150610.0,Elsa Borgs Gata 46,91.0,4.0,Mäklarhuset Liljeholmen,5354.0,3630000.0
20150610.0,Nackagatan 29,90.0,4.0,Notar,5567.0,6150000.0
2015069.0,Norra Agnegatan 34,93.0,4.0,Mäklarhuset Stockholm Innerstan,3737.0,8560000.0
2015068.0,Sankt Eriksgatan 85 D 2,94.0,4.0,Skeppsholmen Sotheby's International Realty,3103.0,10975000.0
2015065.0,Orvar Odds väg 2,94.0,3.0,ERA Bostad Sthlm,4414.0,6500000.0
2015065.0,Wollmar Yxkullsgatan 15D ö.g vån 3,92.0,3.0,BOSTHLM Fastighetsmäklare AB,4452.0,7750000.0
2015064.0,Bällstavägen 242C,94.0,4.0,Fastighetsbyrån Bromma,5058.0,3555000.0
2015063.0,Hanna Paulis gata 33,95.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,4831.0,3975000.0
2015063.0,Majrovägen 35,93.0,4.0,ERA Enskede-Farsta kontoret,5985.0,3550000.0
2015063.0,Folkskolegatan 20,90.0,3.0,Svenskt Mäklarcentrum AB,5495.0,5500000.0
2015063.0,Ekehjelmstorget 8,91.0,4.0,Södermäklarna,2959.0,6550000.0
20150529.0,Härjedalsgatan 118,92.0,4.0,Fastighetsbyrån Hässelby/Vällingby/Spånga,4220.0,2390000.0
20150529.0,Standarvägen 1,91.0,4.0,Notar,3983.0,2950000.0
20150529.0,Slättgårdsvägen 107,95.0,4.0,Mäklarringen Hägersten/Skärholmen/Älvsjö,4413.0,3500000.0
20150527.0,Hårdvallsgatan 11,92.0,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Östermalm,5379.0,5995000.0
20150527.0,Stavangergatan 64,91.0,4.0,SkandiaMäklarna Kista,5577.0,2400000.0
20150527.0,Bergsundsgatan 4,93.0,4.0,Svensk Fastighetsförmedling,4089.0,7300000.0
20150527.0,Elinsborgsbacken 31,90.0,4.0,Svensk Fastighetsförmedling,5333.0,1815000.0
20150526.0,Responsgatan 5,90.0,4.0,SkandiaMäklarna Hägersten,4990.0,5850000.0
20150526.0,Ljusslingan 32,94.0,4.0,FANTASTIC FRANK SJÖSTADEN,5399.0,5575000.0
20150522.0,Nystadsgatan 18,92.0,4.0,Fastighetsbyrån Kista,4787.0,2950000.0
20150522.0,Svartviksslingan 86,90.5,4.0,Svensk Fastighetsförmedling,5337.0,4875000.0
20150522.0,Ymsenvägen 5,91.5,4.0,Svensk Fastighetsförmedling,4375.0,4800000.0
20150521.0,Ålgrytebacken 3,94.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,4012.0,2950000.0
20150521.0,Maria Bangata 17,90.0,4.0,Södermäklarna,4390.0,6550000.0
20150520.0,Västertorpsvägen 140,93.0,4.0,Tomas Mäklarbyrå AB,4120.0,3635000.0
20150520.0,Glavagatan 25,92.0,4.0,Svensk Fastighetsförmedling,5730.0,2980000.0
20150519.0,Härjedalsgatan 114,92.0,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Vällingby,4221.0,2470000.0
20150519.0,Ekehjelmstorget 8,91.0,4.0,HusmanHagberg Södermalm/Gamla Stan,2930.0,6550000.0
20150519.0,Dalagatan 35 C,90.0,4.0,HusmanHagberg Vasastan,3644.0,8700000.0
20150518.0,Härjedalsgatan 130,92.0,4.0,Fastighetsbyrån Hässelby/Vällingby/Spånga,4152.0,2430000.0
20150518.0,Lingvägen 122,94.0,4.0,Svensk Fastighetsförmedling,5908.0,3550000.0
20150514.0,Friherregatan 41,95.0,4.0,Notar,6044.0,2130000.0
20150513.0,Sockenvägen 400,95.0,4.0,Fastighetsbyrån Enskede,5174.0,5460000.0
20150513.0,Skäftingebacken 12,94.0,4.0,Fastighetsbyrån Kista,5764.0,2200000.0
20150513.0,Blackebergsbacken 5,94.5,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Bromma,5420.0,3475000.0
20150513.0,Franzéngatan 34,95.0,4.0,Karlsson & Uddare AB,4364.0,6200000.0
20150513.0,Folkparksvägen 178,92.5,4.0,Svenska Mäklarhuset Älvsjö/Bandhagen,6360.0,3910000.0
20150512.0,Henriksdalsallén 24A,92.5,4.0,Fastighetsbyrån Stockholm - Hammarby Sjöstad,4876.0,5825000.0
20150512.0,Hägerstensvägen 120,93.0,4.0,Svensk Fastighetsförmedling,5098.0,7000000.0
20150512.0,Drakenbergsgatan 3,92.0,4.0,HusmanHagberg Södermalm/Gamla Stan,4025.0,5950000.0
20150512.0,Arbetargatan 15,92.0,4.0,HusmanHagberg Kungsholmen,4666.0,9400000.0
20150511.0,Helsingforsgatan 47,90.0,4.0,Svensk Fastighetsförmedling,5443.0,2275000.0
2015058.0,Emilia Fogelklous Gata 23,95.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,4294.0,4020000.0
2015058.0,Mariehamnsgatan 12,91.0,4.0,Fastighetsbyrån Kista,5283.0,2400000.0
2015058.0,Langelandsgatan 17,91.5,4.0,HusmanHagberg Kista,4860.0,3000000.0
2015058.0,Östgötagatan 29,90.0,3.0,HusmanHagberg Södermalm/Gamla Stan,2150.0,6310000.0
2015057.0,Skagafjordsgatan 5,91.0,4.0,Fastighetsbyrån Kista,4574.0,3620000.0
2015057.0,Marviksvägen 7,91.5,4.0,Fastighetsbyrån Årsta,5276.0,5625000.0
2015056.0,Stavangergatan 4,91.0,4.0,Fastighetsbyrån Kista,5305.0,2500000.0
2015055.0,Nybohovsbacken 21,91.0,4.0,Mäklarhuset Liljeholmen,4512.0,5000000.0
2015055.0,Sandhamnsgatan 42 E,90.0,4.0,Erik Olsson Fastighetsförmedling,6111.0,4300000.0
2015055.0,Nybohovsgränd 48,93.0,4.0,SkandiaMäklarna Hägersten,3898.0,3995000.0
2015055.0,Kubbegatan 21,92.0,4.0,Notar,4988.0,3050000.0
2015054.0,Bergsrådsvägen 42,94.0,4.0,Svenska Mäklarhuset Johanneshov,5413.0,3850000.0
2015051.0,Hildebergsvägen 12,95.0,4.0,Södermäklarna,5875.0,5000000.0
20150430.0,Tellusgatan 17,95.0,3.0,Fastighetsbyrån Hägersten/Älvsjö,5291.0,5070000.0
20150430.0,Tideliusgatan 53,90.0,4.0,Fastighetsmäklarna,3586.0,5580000.0
20150430.0,Bastuhagsvägen 57,90.0,4.0,Mäklarhuset Enskede,5035.0,3795000.0
20150429.0,Hildebergsvägen 6,95.0,4.0,SkandiaMäklarna Hägersten,5934.0,5170000.0
20150429.0,Ätravägen 20,90.0,4.0,Svensk Fastighetsförmedling,5143.0,4400000.0
20150428.0,Harplingegränd 96,95.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,5105.0,2515000.0
20150428.0,Ormbergsvägen 10,91.0,3.0,Fastighetsbyrån Hägersten/Älvsjö,5394.0,6050000.0
20150428.0,Tummelisas gata 4,95.0,4.0,Notar,5460.0,3895000.0
20150427.0,Malmgårdsvägen 32A,93.0,4.0,Bjurfors Södermalm,6234.0,6600000.0
20150425.0,Skridskovägen 13,92.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,5911.0,3920000.0
20150424.0,Mariebergsgatan 15,91.5,4.0,Svensk Fastighetsförmedling,4161.0,6650000.0
20150424.0,Kristinebergsvägen 26,94.0,4.0,Svensk Fastighetsförmedling,4132.0,5800000.0
20150423.0,Eldsbergagränd 39,95.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,4595.0,2700000.0
20150423.0,Härjedalsgatan 116,92.0,4.0,Mäklarhuset Vällingby-Hässelby,4220.0,2850000.0
20150423.0,Störtloppsvägen 22,93.0,4.0,Svensk Fastighetsförmedling,4220.0,4240000.0
20150423.0,Sickla Kanalgata 46,92.0,4.0,Svenska Mäklarhuset Hammarby Sjöstad,5561.0,6800000.0
20150422.0,Pollargatan 22,92.0,4.0,HusmanHagberg Södermalm/Gamla Stan,5256.0,5950000.0
20150422.0,Bergsgatan 34,93.0,4.0,Karlsson & Uddare AB,5217.0,6700000.0
20150422.0,Korphoppsgatan 28,92.0,4.0,HusmanHagberg Södermalm/Gamla Stan,5345.0,7250000.0
20150420.0,Falsterbovägen 10,91.0,4.0,Svensk Fastighetsförmedling,3652.0,4650000.0
20150418.0,Harplingegränd 96,95.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,5105.0,2560000.0
20150417.0,Majrovägen 25,93.0,4.0,ERA Enskede-Farsta kontoret,6719.0,4500000.0
20150417.0,Folkparksvägen 166,91.5,3.0,HusmanHagberg Älvsjö,5313.0,3500000.0
20150416.0,Västertorpsvägen 140,95.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,4198.0,4160000.0
20150416.0,Sjöviksvägen 37,93.5,4.0,Södermäklarna,5229.0,6030000.0
20150415.0,Fartygsgatan 6,91.0,4.0,Fastighetsbyrån Stockholm - Hammarby Sjöstad,5781.0,5000000.0
20150415.0,Langelandsgatan 20,91.5,4.0,SkandiaMäklarna Kista,4425.0,3200000.0
20150414.0,Karlsbodavägen 47,94.0,4.0,Notar,5947.0,4270000.0
2015048.0,Kristinebergs Strand 31,93.0,4.0,Bostadsrättsspecialisten,5051.0,8800000.0
2015043.0,Narviksgatan 11 3 tr,91.0,4.0,HusmanHagberg Kista,5109.0,2580000.0
2015042.0,Frövigatan 12,90.0,4.0,Hemmäklarna,4691.0,2320000.0
2015042.0,Segelflygsgatan 12,90.0,4.0,Södermäklarna,5251.0,3060000.0
2015041.0,Glädjevägen 8 b,95.0,4.0,Svensk Fastighetsförmedling,5840.0,1830000.0
20150331.0,Roslagsgatan 9,93.0,4.0,Fastighetsbyrån Stockholm - Vasastan,3646.0,8200000.0
20150331.0,Tideliusgatan 59,90.0,4.0,Fastighetsbyrån Stockholm - Södermalm,3586.0,5550000.0
20150331.0,Kristinebergsvägen 50,94.0,4.0,HusmanHagberg Kungsholmen,4099.0,6800000.0
20150327.0,Tackjärnsvägen 11,93.0,4.0,Fastighetsbyrån Bromma,3854.0,5010000.0
20150327.0,Nynäsvägen 321 / Stora Gungans Väg,93.0,4.0,BOSTHLM Fastighetsmäklare AB,2844.0,5650000.0
20150327.0,Skäftingebacken 12,94.0,4.0,HusmanHagberg Vällingby/Hässelby/Spånga,5764.0,2040000.0
20150326.0,Gullmarsvägen 2,92.0,4.0,Fastighetsbyrån Enskede,4093.0,4700000.0
20150326.0,Kistvägen 16,93.0,4.0,Mäklarringen Farsta-Bandhagen-Årsta,5920.0,3570000.0
20150326.0,Härjedalsgatan 108,92.0,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Vällingby,4304.0,2720000.0
20150326.0,Flintbacken 14,94.5,4.0,Södermäklarna,3735.0,6700000.0
20150326.0,Lingvägen 213,92.5,4.0,HusmanHagberg Farsta,4097.0,3750000.0
20150325.0,Vintrosagatan 58 5tr,94.0,4.0,Svensk Fastighetsförmedling,6066.0,2495000.0
20150324.0,Harplingegränd 76,95.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,4724.0,2450000.0
20150324.0,Högalidsgatan 34C,94.0,4.0,Bjurfors Södermalm,3422.0,7675000.0
20150324.0,Orrfjärdsgränd 22,91.5,4.0,Svensk Fastighetsförmedling,5007.0,5160000.0
20150318.0,Svedalavägen 12,93.0,3.0,Svensk Fastighetsförmedling,5136.0,5320000.0
20150318.0,Lars Forssells gata 18,92.5,4.0,Karlsson & Uddare AB,4670.0,6200000.0
20150318.0,Langelandsgatan 29,91.5,4.0,HusmanHagberg Kista,5431.0,2930000.0
20150316.0,Inteckningsvägen 17 D,93.0,4.0,Mäklarhuset Enskede,7293.0,2775000.0
20150313.0,Piongränd 11,95.0,4.0,Fastighetsbyrån Hässelby,5800.0,1750000.0
20150313.0,Sickla Kanalgata 64,91.0,4.0,FANTASTIC FRANK SJÖSTADEN,5485.0,6000000.0
20150311.0,Karlsbodavägen 44,91.5,4.0,Svensk Fastighetsförmedling,5797.0,4200000.0
20150311.0,Hildebergsvägen 8,95.0,4.0,SkandiaMäklarna Hägersten,5875.0,4950000.0
20150311.0,Korphoppsgatan 33,93.3,4.0,Svenska Mäklarhuset Hammarby Sjöstad,6582.0,6800000.0
20150310.0,Vantörsvägen 281,93.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,4186.0,4025000.0
2015039.0,Solberga Hagväg 13,94.0,4.0,Mäklarhuset Älvsjö,4622.0,2800000.0
2015035.0,Vintrosagatan 54,90.0,4.0,Svensk Fastighetsförmedling,4545.0,2365000.0
2015035.0,Tämnarvägen 32 a,90.0,4.0,Svensk Fastighetsförmedling,4619.0,4700000.0
20150226.0,P O Hallmans Gata 1,91.0,4.0,Erik Olsson Fastighetsförmedling,5880.0,6000000.0
20150226.0,Morupsgränd 11,95.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,4775.0,2730000.0
20150224.0,Oddegatan 10,95.0,4.0,HusmanHagberg Kista,5919.0,2705000.0
20150219.0,Svärdlångsvägen 21 A,94.0,4.0,Södermäklarna,6834.0,4200000.0
20150218.0,Sjöfartsgatan 9,90.5,4.0,Svensk Fastighetsförmedling,5518.0,5650000.0
20150218.0,Klockhammarsgränd 48,90.0,4.0,Svensk Fastighetsförmedling,4174.0,3450000.0
20150217.0,Marviksvägen 7,91.5,4.0,Svensk Fastighetsförmedling,5276.0,5400000.0
20150214.0,Pelle svanslös gata 3,95.0,4.0,Svenska Mäklarhuset Bromma,5265.0,3800000.0
20150212.0,Sankt Eriksgatan 25 A ,94.0,4.0,Svensk Fastighetsförmedling,3270.0,6550000.0
20150211.0,Majrovägen 1,92.0,4.0,Svensk Fastighetsförmedling,5829.0,4000000.0
20150211.0,Karlaplan 15 A,94.0,4.0,Svensk Fastighetsförmedling Östermalm/Gärdet,3295.0,10200000.0
20150211.0,Instrumentvägen 35,95.0,4.0,Svensk Fastighetsförmedling,5643.0,4540000.0
20150210.0,Lars Forssells gata 18,92.5,4.0,Svensk Fastighetsförmedling,4870.0,6150000.0
20150210.0,Slättåkragränd 58,95.0,4.0,Notar,5339.0,2350000.0
2015026.0,Lillhagsvägen 32,90.0,4.0,SkandiaMäklarna Älvsjö,7264.0,2100000.0
2015025.0,Fleminggatan 49,92.0,4.0,Fastighetsbyrån Stockholm - Kungsholmen,2889.0,7400000.0
2015025.0,Annedalsvägen 26,93.5,4.0,Fastighetsbyrån Bromma,5200.0,4200000.0
2015024.0,Telefonvägen 21,95.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,5480.0,4925000.0
2015024.0,Folkparksvägen 130,94.0,4.0,Svenska Mäklarhuset Älvsjö/Bandhagen,4961.0,3875000.0
2015023.0,Pargasgatan 13,93.0,4.0,Fastighetsbyrån Kista,4680.0,2475000.0
20150130.0,Svartviksslingan 35,91.0,4.0,Svensk Fastighetsförmedling,5218.0,4900000.0
20150130.0,Valhallavägen 158,92.0,3.0,Oscars Fastighetsmäkleri KB,3667.0,7700000.0
20150130.0,Skäftingebacken 34,91.0,4.0,Fastighetsbyrån Kista,5441.0,1650000.0
20150129.0,Mariehällsvägen 12,91.7,4.0,Fastighetsbyrån Bromma,5676.0,4000000.0
20150128.0,Sjöfartsgatan 3,90.5,4.0,Notar,5353.0,5495000.0
20150128.0,Stenkullavägen 54,94.0,4.0,Fastighetsbyrån Bromma,3472.0,5075000.0
20150126.0,Emils Gata,94.0,4.0,Fastighetsbyrån Bromma,5364.0,4495000.0
20150126.0,Ågesta Broväg 63,91.0,4.0,Notar,5707.0,3000000.0
20150123.0,Majrovägen 23,93.0,4.0,SkandiaMäklarna Enskede,6229.0,3400000.0
20150122.0,Tulegatan 43,90.3,4.0,HusmanHagberg Vasastan,3513.0,7300000.0
20150121.0,Götalandsvägen 251,94.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,5279.0,3610000.0
20150121.0,Glädjevägen 6B,95.0,4.0,HusmanHagberg Vällingby/Hässelby/Spånga,5839.0,1695000.0
20150116.0,Torneågatan 31,93.0,4.0,HusmanHagberg Kista,4843.0,2110000.0
20150115.0,Älvsåkersgränd 7,95.0,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Hägersten,6334.0,1800000.0
20150115.0,Mellingebacken 18,94.0,4.0,Fastighetsbyrån Kista,6088.0,1850000.0
20150115.0,Mariehällsvägen 16,91.8,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Bromma,5922.0,4150000.0
20150114.0,Inteckningsvägen 17G,93.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,7293.0,3200000.0
20150114.0,Lars Forssells Gata 18,92.5,4.0,Erik Olsson Fastighetsförmedling,4670.0,6295000.0
20150114.0,Hammarby Allé 157,92.0,4.0,Svensk Fastighetsförmedling,5325.0,4950000.0
20150114.0,Hildebergsvägen 2,95.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,5794.0,4550000.0
20150114.0,Redargatan 3,93.0,3.0,Fastighetsbyrån Stockholm - Hammarby Sjöstad,5911.0,5000000.0
2015018.0,Kotkagatan 17,93.0,4.0,Fastighetsbyrån Kista,5192.0,2050000.0
2015017.0,Torneågatan 39,93.0,4.0,Fastighetsbyrån Kista,4458.0,2380000.0
20141217.0,Sköndalsvägen 108,92.5,4.0,Svensk Fastighetsförmedling,4871.0,3120000.0
20141214.0,Grenljusbacken 21,90.0,4.0,Svensk Fastighetsförmedling,3994.0,3860000.0
20141210.0,Kubbegatan 3,95.0,4.0,Notar,4597.0,2860000.0
2014129.0,Sjöviksvägen 37,93.5,4.0,Södermäklarna Liljeholmen,5505.0,5400000.0
2014127.0,Ymsenvägen 3,91.0,4.0,Fastighetsbyrån Årsta,4350.0,4650000.0
2014127.0,Lillhagsvägen 24,90.0,4.0,SkandiaMäklarna Älvsjö,7464.0,1780000.0
2014124.0,Astrakangatan 100,91.0,4.0,Fastighetsbyrån Hässelby,5299.0,1850000.0
2014124.0,Skäftingebacken 15,90.0,4.0,Fastighetsbyrån Kista,5333.0,1575000.0
2014123.0,Emils gata,95.0,4.0,Fastighetsbyrån Bromma,5362.0,3395000.0
2014123.0,Beckombergavägen 219,93.0,4.0,Fastighetsbyrån Bromma,5567.0,3100000.0
2014123.0,Beckombergavägen 215,93.0,4.0,Fastighetsbyrån Bromma,5567.0,2950000.0
2014123.0,Beckombergavägen 215,93.0,4.0,Fastighetsbyrån Bromma,5567.0,3250000.0
2014121.0,Torsbygatan 34,91.0,4.0,Svensk Fastighetsförmedling,4389.0,2650000.0
20141128.0,Torsbygatan 34,91.5,4.0,Fastighetsbyrån Farsta/ Högdalen/ Skogås,4317.0,2360000.0
