Date,Adress,Size,Rooms,Broker,Rent,Price,NearbyPOIs,Latitude,Longitude,PricePerKvm,PricePerRoom
20151021.0,Sibeliusgången 44,93.2,4.0,Fastighetsbyrån Kista,5417.0,1905000.0,10.0,59.41604966652562,17.91046142578125,20440.0,476250.0
20151021.0,Sjöviksbacken 6,93.0,4.0,Södermäklarna,5617.0,6340000.0,193.0,59.306521648894176,18.032684326171875,68172.0,1585000.0
20151021.0,Franzéngatan 77,91.5,4.0,Svensk Fastighetsförmedling,4825.0,7350000.0,141.0,59.33840170952597,18.005218505859375,80328.0,1837500.0
20151021.0,Tellusborgsvägen 47B,90.0,3.0,Svensk Fastighetsförmedling,4851.0,6300000.0,113.0,59.30231545305057,18.006591796875,70000.0,2100000.0
20151021.0,Blackebergsbacken 3,94.5,4.0,Notar,5420.0,4000000.0,15.0,59.34085278349814,17.884368896484375,42328.0,1000000.0
20151021.0,Gammelgårdsvägen 50,91.0,4.0,Individa fastighetsmäkleri AB,4803.0,6800000.0,76.0,59.32299090834371,17.98736572265625,74725.0,1700000.0
20151019.0,Primusgatan 69,90.0,4.0,Karlsson & Uddare AB,5811.0,6100000.0,130.0,59.3236915509461,18.003158569335938,67778.0,1525000.0
20151015.0,Ekholmsvägen 255,93.4,4.0,Fastighetsbyrån Hägersten/Älvsjö,6876.0,2700000.0,23.0,59.27917207684207,17.900848388671875,28908.0,675000.0
20151015.0,Åminnevägen 17,95.0,4.0,Erik Olsson Fastighetsförmedling,5263.0,5325000.0,34.0,59.37130137439574,18.05328369140625,56053.0,1331250.0
20151015.0,Fartygsgatan 6,91.0,4.0,Svenska Mäklarhuset Hammarby Sjöstad,5780.0,5900000.0,134.0,59.30722263096612,18.10821533203125,64835.0,1475000.0
20151014.0,Bäverbäcksgränd 70,93.0,4.0,Fastighetsbyrån Farsta/ Högdalen/ Skogås,6555.0,2350000.0,17.0,59.25390680350548,18.035430908203125,25269.0,587500.0
20151014.0,Vintrosagatan 7 vån 4,95.0,4.0,Svensk Fastighetsförmedling,5700.0,2630000.0,21.0,59.263032536080104,18.01620483398437,27684.0,657500.0
20151014.0,Mariehällsvägen 12,91.7,4.0,Notar,5676.0,4850000.0,115.0,59.35975512402978,17.958526611328125,52890.0,1212500.0
20151014.0,Skäftingebacken 12,94.0,4.0,Mäklarhuset Spånga,6163.0,2200000.0,18.0,59.39647955819831,17.900848388671875,23404.0,550000.0
20151013.0,Glädjevägen 2B,95.0,4.0,Fastighetsbyrån Hässelby,5840.0,2400000.0,7.0,59.38179455652339,17.8033447265625,25263.0,600000.0
20151013.0,Stora Kvinns Väg 80,92.0,3.0,Länsförsäkringar Fastighetsförmedling Stockholm - Fruängen,5647.0,6100000.0,35.0,59.27917207684207,17.975692749023438,66304.0,2033333.0
20151012.0,Dalgången 4,95.0,3.0,Mäklarhuset Ekerö,5425.0,6500000.0,12.0,59.33209813566428,17.911834716796875,68421.0,2166667.0
2015109.0,Nystadsgatan 30,93.0,4.0,HusmanHagberg Kista,4839.0,2800000.0,12.0,59.41535092874872,17.918014526367188,30108.0,700000.0
2015108.0,Lumagatan 13,93.0,4.0,FANTASTIC FRANK SJÖSTADEN,5254.0,5700000.0,391.0,59.30511964140653,18.09310913085937,61290.0,1425000.0
2015108.0,Fyrskeppsvägen 25,92.0,4.0,Mäklarhuset Enskede,5761.0,4200000.0,97.0,59.288641723952544,18.10272216796875,45652.0,1050000.0
2015108.0,Hildebergsvägen 2,95.0,4.0,SkandiaMäklarna Hägersten,5934.0,5225000.0,181.0,59.30266598923771,18.02925109863281,55000.0,1306250.0
2015107.0,Tunnlandsvägen 3,93.0,4.0,Svensk Fastighetsförmedling,5287.0,3690000.0,32.0,59.33419945691206,17.941360473632812,39677.0,922500.0
2015104.0,Morupsgränd 27,95.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,4916.0,2650000.0,22.0,59.286186883200166,18.0340576171875,27895.0,662500.0
2015104.0,Ågesta Broväg 54,91.0,4.0,Notar,4749.0,4250000.0,29.0,59.23916007226682,18.101348876953125,46703.0,1062500.0
2015101.0,Hägerstensvägen 97B,90.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,5801.0,5135000.0,117.0,59.305470148696486,18.007965087890625,57056.0,1283750.0
2015101.0,Frövigatan 14,91.0,4.0,Svensk Fastighetsförmedling,4743.0,2450000.0,21.0,59.265138127315424,18.017578125,26923.0,612500.0
2015101.0,Torneågatan 33 1 tr,93.0,4.0,HusmanHagberg Kista,4681.0,2400000.0,11.0,59.41360402122801,17.909774780273438,25806.0,600000.0
20150930.0,Snickerigatan 14,95.0,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Hägersten,5237.0,5760000.0,73.0,59.299160464811756,17.988739013671875,60632.0,1440000.0
20150930.0,Fatburs kvarngata 32,90.0,3.0,Svensk Fastighetsförmedling,5195.0,6000000.0,893.0,59.31282996744108,18.0615234375,66667.0,2000000.0
20150927.0,Karlsbodavägen 47,94.0,4.0,Svenska Mäklarhuset Bromma,5947.0,5500000.0,121.0,59.35975512402978,17.95989990234375,58511.0,1375000.0
20150924.0,Svartviksslingan 65,91.0,4.0,Svensk Fastighetsförmedling,4731.0,6200000.0,112.0,59.33980234488247,17.991485595703125,68132.0,1550000.0
20150924.0,Ringvägen 37,91.0,4.0,Södermäklarna,4256.0,5810000.0,669.0,59.3131803952717,18.053970336914066,63846.0,1452500.0
20150924.0,Kristinebergsvägen 28,94.0,4.0,HusmanHagberg Kungsholmen,4098.0,6265000.0,252.0,59.33314881253376,18.014144897460938,66649.0,1566250.0
20150923.0,Midskeppsgatan 16,92.0,4.0,Svenska Mäklarhuset Hammarby Sjöstad,5082.0,6000000.0,127.0,59.30196491325117,18.10615539550781,65217.0,1500000.0
20150923.0,Sandfjärdsgatan 130,91.5,4.0,SkandiaMäklarna Årsta,4647.0,4300000.0,46.0,59.291797687627884,18.054656982421875,46995.0,1075000.0
20150922.0,Askängsbacken 20,92.0,4.0,Svenska Mäklarhuset Bromma,5201.0,5500000.0,120.0,59.360455008627824,17.95989990234375,59783.0,1375000.0
20150918.0,Svartviksslingan 19,91.0,4.0,Svensk Fastighetsförmedling,5149.0,4475000.0,104.0,59.34015249469734,17.9901123046875,49176.0,1118750.0
20150917.0,Resare Bengts plan,94.0,4.0,Svensk Fastighetsförmedling,5812.0,4400000.0,452.0,59.299507217754574,18.09010505676269,46809.0,1100000.0
20150917.0,Resare Bengts plan,94.5,4.0,Svensk Fastighetsförmedling,5876.0,5300000.0,452.0,59.299507217754574,18.09010505676269,56085.0,1325000.0
20150917.0,Midskeppsgatan 16,92.0,4.0,Södermäklarna,5082.0,6000000.0,127.0,59.30196491325117,18.10615539550781,65217.0,1500000.0
20150917.0,Beckombergavägen 219,93.0,4.0,Svensk Fastighetsförmedling,5009.0,4600000.0,20.0,59.3555555133374,17.900848388671875,49462.0,1150000.0
20150917.0,Blackebergsbacken 3,94.5,4.0,Svensk Fastighetsförmedling,5420.0,4550000.0,15.0,59.34085278349814,17.884368896484375,48148.0,1137500.0
20150916.0,Hildebergsvägen 28,94.5,4.0,SkandiaMäklarna Hägersten,5492.0,5000000.0,181.0,59.30266598923771,18.02925109863281,52910.0,1250000.0
20150916.0,Fartygsgatan 6,91.0,4.0,Svenska Mäklarhuset Hammarby Sjöstad,5780.0,6050000.0,134.0,59.30722263096612,18.10821533203125,66484.0,1512500.0
20150916.0,Solberga Hagväg 18,94.0,4.0,HusmanHagberg Älvsjö,4715.0,3400000.0,32.0,59.280575153750675,18.008651733398438,36170.0,850000.0
20150915.0,Hildebergsvägen 6,95.0,4.0,SkandiaMäklarna Hägersten,5934.0,5750000.0,182.0,59.30301652181264,18.028564453125,60526.0,1437500.0
20150912.0,Dianavägen 25,95.0,4.0,Fastighetsbyrån Stockholm – Östermalm,3478.0,6500000.0,95.0,59.35660546472486,18.0999755859375,68421.0,1625000.0
20150910.0,Sockenvägen 402,95.0,4.0,Fastighetsbyrån Enskede,5174.0,4895000.0,72.0,59.28162742348764,18.077316284179688,51526.0,1223750.0
20150910.0,Telefonvägen 25,92.0,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Hägersten,5307.0,4800000.0,96.0,59.29951103351009,18.000411987304688,52174.0,1200000.0
20150910.0,Grafikvägen 30,94.0,4.0,HusmanHagberg Enskede,4543.0,4625000.0,423.0,59.29705697675893,18.075942993164066,49202.0,1156250.0
2015099.0,Askängsbacken 20,92.0,4.0,Karlsson & Uddare AB,5201.0,4795000.0,120.0,59.360455008627824,17.95989990234375,52120.0,1198750.0
2015099.0,Ågesta Broväg 44,94.0,4.0,Svensk Fastighetsförmedling,5137.0,3300000.0,30.0,59.24056479769392,18.10272216796875,35106.0,825000.0
2015098.0,Sköntorpsvägen 7,93.0,4.0,Svensk Fastighetsförmedling,5567.0,5150000.0,465.0,59.2981087370418,18.06976318359375,55376.0,1287500.0
2015098.0,Inteckningsvägen 17 G,93.0,4.0,Mäklarringen Hägersten/Skärholmen/Älvsjö,7501.0,3000000.0,65.0,59.29144703944954,17.985992431640625,32258.0,750000.0
2015098.0,Stövelvägen 2 3tr,93.7,4.0,Svensk Fastighetsförmedling,5526.0,3080000.0,80.0,59.287589671024044,18.00384521484375,32871.0,770000.0
2015093.0,Nybohovsgränd 28,90.0,4.0,Notar,3772.0,4120000.0,209.0,59.30792359859034,18.016891479492188,45778.0,1030000.0
2015092.0,Tummelisas Gata 4,95.0,4.0,Fastighetsbyrån Bromma,5460.0,4270000.0,65.0,59.36220465697896,17.949600219726562,44947.0,1067500.0
2015092.0,Svartviksslingan 116,90.5,4.0,Svensk Fastighetsförmedling,5031.0,6200000.0,107.0,59.338051541662466,17.990798950195312,68508.0,1550000.0
2015092.0,Industrigatan 8,90.0,4.0,Mäklarhuset Stockholm Innerstan,3285.0,6600000.0,492.0,59.337001016413105,18.029937744140625,73333.0,1650000.0
2015091.0,Helsingforsgatan 59,90.0,4.0,Fastighetsbyrån Kista,5443.0,2320000.0,12.0,59.41255583346086,17.916641235351562,25778.0,580000.0
20150831.0,Folkparksvägen 166,91.5,3.0,Svensk Fastighetsförmedling,5313.0,3700000.0,48.0,59.28232891857718,18.010711669921875,40437.0,1233333.0
20150827.0,Björnsonsgatan 337,92.5,4.0,HusmanHagberg Bromma,6771.0,3350000.0,35.0,59.35100534868997,17.881622314453125,36216.0,837500.0
20150827.0,Broddgränd 37,91.0,4.0,Tomas Mäklarbyrå AB,4341.0,3300000.0,31.0,59.28969374436223,17.96539306640625,36264.0,825000.0
20150827.0,Skebokvarnsvägen 8 4tr,91.0,4.0,Svensk Fastighetsförmedling,5662.0,3750000.0,25.0,59.272506671874105,18.043670654296875,41209.0,937500.0
20150826.0,Emils gata 11,95.0,4.0,Fastighetsbyrån Bromma,5375.0,4410000.0,60.0,59.36290449106232,17.94891357421875,46421.0,1102500.0
20150826.0,Ågesta Broväg 86,91.0,4.0,HusmanHagberg Farsta,4988.0,4225000.0,31.0,59.237755288974256,18.098602294921875,46429.0,1056250.0
20150824.0,Astrakangatan 102,91.0,4.0,Fastighetsbyrån Hässelby,5560.0,2400000.0,14.0,59.37235083870166,17.840423583984375,26374.0,600000.0
20150824.0,Sjöviksvägen 37,93.5,4.0,Södermäklarna,5229.0,6125000.0,186.0,59.30722263096612,18.029937744140625,65508.0,1531250.0
20150820.0,Majrovägen 31,93.0,4.0,ERA Enskede-Farsta kontoret,5811.0,4100000.0,28.0,59.2609268147064,18.077316284179688,44086.0,1025000.0
20150819.0,Lignagatan 7,92.0,4.0,Fastighetsbyrån Stockholm - Södermalm,3400.0,6020000.0,394.0,59.31528288641451,18.03749084472656,65435.0,1505000.0
20150819.0,Kistvägen 18,93.0,4.0,Mäklarringen Farsta-Bandhagen-Årsta,5920.0,3200000.0,22.0,59.263383476989915,18.079376220703125,34409.0,800000.0
20150819.0,Torsbygatan 20,91.0,4.0,Svensk Fastighetsförmedling,4360.0,3050000.0,39.0,59.243374074957856,18.09654235839844,33516.0,762500.0
20150814.0,Majrovägen 5,94.0,4.0,ERA Enskede-Farsta kontoret,5908.0,3900000.0,31.0,59.2609268147064,18.082809448242188,41489.0,975000.0
20150813.0,Midskeppsgatan 10,93.0,4.0,Södermäklarna,5137.0,5685000.0,126.0,59.30161436983947,18.10615539550781,61129.0,1421250.0
20150812.0,Slättåkragränd 10,95.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,5204.0,2660000.0,41.0,59.2907457322538,18.031997680664066,28000.0,665000.0
20150812.0,Ullerudsbacken 51,91.0,4.0,Notar,5860.0,3430000.0,28.0,59.2324868362365,18.10272216796875,37692.0,857500.0
20150812.0,Lumagatan 13,95.0,4.0,Svensk Fastighetsförmedling,5146.0,6125000.0,391.0,59.30511964140653,18.09310913085937,64474.0,1531250.0
20150812.0,Träsnidarvägen 40A,91.0,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Hägersten,5980.0,5220000.0,78.0,59.29425212371423,17.988052368164062,57363.0,1305000.0
20150811.0,Lillhagsvägen 24,90.0,4.0,Svensk Fastighetsförmedling,7464.0,2010000.0,21.0,59.267594485949715,18.013458251953125,22333.0,502500.0
20150811.0,Lillhagsvägen 18,90.0,4.0,Mäklarringen Enskede,7464.0,1930000.0,21.0,59.26724358841752,18.012771606445312,21444.0,482500.0
2015088.0,Knäredsgränd 32,95.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,4977.0,2550000.0,21.0,59.28548546760815,18.0340576171875,26842.0,637500.0
2015086.0,Kinnaredsgränd 35,93.0,4.0,Notar,6673.0,3035000.0,36.0,59.28969374436223,18.03062438964844,32634.0,758750.0
2015086.0,Gröndalsvägen 210,93.0,4.0,Notar,4179.0,5710000.0,104.0,59.31528288641451,17.989425659179688,61398.0,1427500.0
2015085.0,Saimagatan 23,92.0,4.0,HusmanHagberg Kista,4880.0,2610000.0,12.0,59.41570029943938,17.918014526367188,28370.0,652500.0
20150730.0,Sibeliusgången 40,93.2,4.0,Fastighetsbyrån Kista,5527.0,2450000.0,10.0,59.41604966652562,17.911148071289062,26288.0,612500.0
20150728.0,Ringstedsgatan 46,91.5,4.0,SkandiaMäklarna Kista,5535.0,3295000.0,78.0,59.39787779802796,17.942733764648438,36011.0,823750.0
20150722.0,Hårdvallsgatan 11,92.0,4.0,Notar,5374.0,6425000.0,239.0,59.353805522186185,18.089675903320312,69837.0,1606250.0
20150719.0,Standarvägen 1,91.0,3.0,Fastighetsbyrån Hägersten/Älvsjö,3983.0,4200000.0,26.0,59.27601494238525,18.004531860351562,46154.0,1400000.0
20150718.0,Ålgrytebacken 10,94.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,4052.0,2750000.0,13.0,59.2981087370418,17.933120727539062,29255.0,687500.0
20150716.0,Hårdvallsgatan 11,92.0,4.0,Notar,5379.0,6950000.0,239.0,59.353805522186185,18.089675903320312,75543.0,1737500.0
20150710.0,Knäredsgränd 12,95.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,4977.0,2400000.0,24.0,59.285836177210854,18.034744262695312,25263.0,600000.0
2015073.0,Ekholmsvägen 230,94.0,4.0,HusmanHagberg Hägersten,4014.0,2800000.0,27.0,59.27847051670478,17.904281616210938,29787.0,700000.0
2015072.0,Zinkens Väg 43,93.0,4.0,Karlsson & Uddare AB,4972.0,6030000.0,544.0,59.31528288641451,18.0450439453125,64839.0,1507500.0
20150629.0,Varmfrontsgatan 23,90.0,4.0,HusmanHagberg Enskede,6154.0,2900000.0,18.0,59.265489046535976,18.131561279296875,32222.0,725000.0
20150628.0,Flystagränd 7,95.0,4.0,HusmanHagberg Vällingby/Hässelby/Spånga,4517.0,2875000.0,17.0,59.36290449106232,17.907028198242188,30263.0,718750.0
20150625.0,Västertorpsvägen 2,90.3,4.0,Fastighetsbyrån Hägersten/Älvsjö,6030.0,3700000.0,56.0,59.292498973145676,17.978439331054688,40975.0,925000.0
20150625.0,Renstiernas Gata 28,91.0,4.0,Bjurfors Södermalm,3836.0,6720000.0,859.0,59.313530819490786,18.08418273925781,73846.0,1680000.0
20150623.0,Sandhamnsgatan 49,94.0,4.0,Svensk Fastighetsförmedling Östermalm/Gärdet,4727.0,6425000.0,118.0,59.342603442332475,18.1109619140625,68351.0,1606250.0
20150622.0,Mellingebacken 18,90.0,4.0,Länsförsäkringar Fastighetsförmedling Järfälla,5333.0,2200000.0,20.0,59.39787779802796,17.902908325195312,24444.0,550000.0
20150618.0,Pargasgatan 13,93.0,4.0,Fastighetsbyrån Kista,4680.0,2525000.0,7.0,59.41500155445358,17.906341552734375,27151.0,631250.0
20150618.0,Astri Taubes Torg 8,90.5,4.0,SkandiaMäklarna Enskede,5047.0,5010000.0,40.0,59.280575153750675,18.109588623046875,55359.0,1252500.0
20150617.0,Kristinebergsvägen 4,94.0,4.0,Fastighetsbyrån Stockholm - Kungsholmen,4195.0,5500000.0,271.0,59.33349903093664,18.01483154296875,58511.0,1375000.0
20150613.0,Smörbrödsvägen 11,90.0,4.0,Södermäklarna,4252.0,3530000.0,20.0,59.254608869702864,18.109588623046875,39222.0,882500.0
20150612.0,Ekhagsvägen 5,91.0,4.0,Fastighetsbyrån Stockholm – Östermalm,4529.0,3570000.0,30.0,59.371651199438496,18.054656982421875,39231.0,892500.0
20150612.0,Sibeliusgången 40,93.0,4.0,Fastighetsbyrån Kista,5527.0,2200000.0,10.0,59.41604966652562,17.911148071289062,23656.0,550000.0
20150611.0,Frövigatan 12 1tr,90.0,4.0,Svensk Fastighetsförmedling,4692.0,2450000.0,21.0,59.265138127315424,18.01826477050781,27222.0,612500.0
20150611.0,Skebokvarnsvägen 4,93.5,4.0,Erik Olsson Fastighetsförmedling,5662.0,3650000.0,25.0,59.27285751518919,18.043670654296875,39037.0,912500.0
20150610.0,Sturehillsvägen 9,91.0,4.0,Svensk Fastighetsförmedling,4541.0,5240000.0,179.0,59.30371757612586,18.03062438964844,57582.0,1310000.0
20150610.0,Elsa Borgs Gata 46,91.0,4.0,Mäklarhuset Liljeholmen,5354.0,3630000.0,29.0,59.28232891857718,17.964019775390625,39890.0,907500.0
20150610.0,Nackagatan 29,90.0,4.0,Notar,5567.0,6150000.0,253.0,59.31072732461431,18.0999755859375,68333.0,1537500.0
2015065.0,Orvar Odds väg 2,94.0,3.0,ERA Bostad Sthlm,4414.0,6500000.0,127.0,59.32964642994368,17.999725341796875,69149.0,2166667.0
2015064.0,Bällstavägen 242C,94.0,4.0,Fastighetsbyrån Bromma,5058.0,3555000.0,16.0,59.35450552947265,17.90496826171875,37819.0,888750.0
2015063.0,Hanna Paulis gata 33,95.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,4831.0,3975000.0,29.0,59.287589671024044,17.961959838867188,41842.0,993750.0
2015063.0,Majrovägen 35,93.0,4.0,ERA Enskede-Farsta kontoret,5985.0,3550000.0,29.0,59.2609268147064,18.076629638671875,38172.0,887500.0
2015063.0,Folkskolegatan 20,90.0,3.0,Svenskt Mäklarcentrum AB,5495.0,5500000.0,383.0,59.31633408323214,18.03062438964844,61111.0,1833333.0
2015063.0,Ekehjelmstorget 8,91.0,4.0,Södermäklarna,2959.0,6550000.0,1100.0,59.31493248025259,18.065643310546875,71978.0,1637500.0
20150529.0,Härjedalsgatan 118,92.0,4.0,Fastighetsbyrån Hässelby/Vällingby/Spånga,4220.0,2390000.0,30.0,59.36710319249021,17.874069213867188,25978.0,597500.0
20150529.0,Standarvägen 1,91.0,4.0,Notar,3983.0,2950000.0,26.0,59.27601494238525,18.004531860351562,32418.0,737500.0
20150529.0,Slättgårdsvägen 107,95.0,4.0,Mäklarringen Hägersten/Skärholmen/Älvsjö,4413.0,3500000.0,30.0,59.28969374436223,17.950286865234375,36842.0,875000.0
20150527.0,Hårdvallsgatan 11,92.0,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Östermalm,5379.0,5995000.0,239.0,59.353805522186185,18.089675903320312,65163.0,1498750.0
20150527.0,Stavangergatan 64,91.0,4.0,SkandiaMäklarna Kista,5577.0,2400000.0,75.0,59.41220643032919,17.929000854492188,26374.0,600000.0
20150527.0,Bergsundsgatan 4,93.0,4.0,Svensk Fastighetsförmedling,4089.0,7300000.0,406.0,59.318086005702646,18.028564453125,78495.0,1825000.0
20150527.0,Elinsborgsbacken 31,90.0,4.0,Svensk Fastighetsförmedling,5333.0,1815000.0,18.0,59.39822734897114,17.896728515625,20167.0,453750.0
20150526.0,Responsgatan 5,90.0,4.0,SkandiaMäklarna Hägersten,4990.0,5850000.0,87.0,59.29775815389343,18.003158569335938,65000.0,1462500.0
20150526.0,Ljusslingan 32,94.0,4.0,FANTASTIC FRANK SJÖSTADEN,5399.0,5575000.0,281.0,59.305470148696486,18.09722900390625,59309.0,1393750.0
20150522.0,Nystadsgatan 18,92.0,4.0,Fastighetsbyrån Kista,4787.0,2950000.0,12.0,59.41570029943938,17.918014526367188,32065.0,737500.0
20150522.0,Svartviksslingan 86,90.5,4.0,Svensk Fastighetsförmedling,5337.0,4875000.0,88.0,59.33980234488247,17.986679077148438,53867.0,1218750.0
20150522.0,Ymsenvägen 5,91.5,4.0,Svensk Fastighetsförmedling,4375.0,4800000.0,469.0,59.29845931657764,18.068389892578125,52459.0,1200000.0
20150521.0,Ålgrytebacken 3,94.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,4012.0,2950000.0,12.0,59.29845931657764,17.931060791015625,31383.0,737500.0
20150521.0,Maria Bangata 17,90.0,4.0,Södermäklarna,4390.0,6550000.0,627.0,59.31388124009841,18.05259704589844,72778.0,1637500.0
20150520.0,Västertorpsvägen 140,93.0,4.0,Tomas Mäklarbyrå AB,4120.0,3635000.0,30.0,59.2907457322538,17.952346801757812,39086.0,908750.0
20150520.0,Glavagatan 25,92.0,4.0,Svensk Fastighetsförmedling,5730.0,2980000.0,29.0,59.235296778968824,18.0999755859375,32391.0,745000.0
20150519.0,Härjedalsgatan 114,92.0,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Vällingby,4221.0,2470000.0,30.0,59.36710319249021,17.874069213867188,26848.0,617500.0
20150519.0,Ekehjelmstorget 8,91.0,4.0,HusmanHagberg Södermalm/Gamla Stan,2930.0,6550000.0,1100.0,59.31493248025259,18.065643310546875,71978.0,1637500.0
20150518.0,Härjedalsgatan 130,92.0,4.0,Fastighetsbyrån Hässelby/Vällingby/Spånga,4152.0,2430000.0,32.0,59.36710319249021,17.873382568359375,26413.0,607500.0
20150518.0,Lingvägen 122,94.0,4.0,Svensk Fastighetsförmedling,5908.0,3550000.0,23.0,59.26127777730629,18.08349609375,37766.0,887500.0
20150514.0,Friherregatan 41,95.0,4.0,Notar,6044.0,2130000.0,11.0,59.36640344499794,17.8363037109375,22421.0,532500.0
20150513.0,Sockenvägen 400,95.0,4.0,Fastighetsbyrån Enskede,5174.0,5460000.0,72.0,59.28197817283924,18.077316284179688,57474.0,1365000.0
20150513.0,Skäftingebacken 12,94.0,4.0,Fastighetsbyrån Kista,5764.0,2200000.0,18.0,59.39647955819831,17.900848388671875,23404.0,550000.0
20150513.0,Blackebergsbacken 5,94.5,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Bromma,5420.0,3475000.0,15.0,59.34085278349814,17.883682250976562,36772.0,868750.0
20150513.0,Franzéngatan 34,95.0,4.0,Karlsson & Uddare AB,4364.0,6200000.0,142.0,59.33980234488247,18.007965087890625,65263.0,1550000.0
20150513.0,Folkparksvägen 178,92.5,4.0,Svenska Mäklarhuset Älvsjö/Bandhagen,6360.0,3910000.0,46.0,59.282679660701504,18.0120849609375,42270.0,977500.0
20150512.0,Henriksdalsallén 24A,92.5,4.0,Fastighetsbyrån Stockholm - Hammarby Sjöstad,4876.0,5825000.0,163.0,59.310376871502456,18.104782104492188,62973.0,1456250.0
20150512.0,Hägerstensvägen 120,93.0,4.0,Svensk Fastighetsförmedling,5098.0,7000000.0,100.0,59.30582065237441,18.002471923828125,75269.0,1750000.0
20150512.0,Drakenbergsgatan 3,92.0,4.0,HusmanHagberg Södermalm/Gamla Stan,4025.0,5950000.0,515.0,59.31528288641451,18.042984008789066,64674.0,1487500.0
20150511.0,Helsingforsgatan 47,90.0,4.0,Svensk Fastighetsförmedling,5443.0,2275000.0,14.0,59.41220643032919,17.918014526367188,25278.0,568750.0
2015058.0,Emilia Fogelklous Gata 23,95.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,4294.0,4020000.0,28.0,59.285836177210854,17.953033447265625,42316.0,1005000.0
2015058.0,Mariehamnsgatan 12,91.0,4.0,Fastighetsbyrån Kista,5283.0,2400000.0,9.0,59.41500155445358,17.908401489257812,26374.0,600000.0
2015058.0,Langelandsgatan 17,91.5,4.0,HusmanHagberg Kista,4860.0,3000000.0,79.0,59.399275980166934,17.944793701171875,32787.0,750000.0
2015058.0,Östgötagatan 29,90.0,3.0,HusmanHagberg Södermalm/Gamla Stan,2150.0,6310000.0,1100.0,59.31528288641451,18.075942993164066,70111.0,2103333.0
2015057.0,Skagafjordsgatan 5,91.0,4.0,Fastighetsbyrån Kista,4574.0,3620000.0,78.0,59.40836275796703,17.938613891601562,39780.0,905000.0
2015057.0,Marviksvägen 7,91.5,4.0,Fastighetsbyrån Årsta,5276.0,5625000.0,445.0,59.299861598595974,18.06358337402344,61475.0,1406250.0
2015056.0,Stavangergatan 4,91.0,4.0,Fastighetsbyrån Kista,5305.0,2500000.0,21.0,59.41360402122801,17.924880981445312,27473.0,625000.0
2015055.0,Nybohovsbacken 21,91.0,4.0,Mäklarhuset Liljeholmen,4512.0,5000000.0,203.0,59.3089750229377,18.022384643554688,54945.0,1250000.0
2015055.0,Sandhamnsgatan 42 E,90.0,4.0,Erik Olsson Fastighetsförmedling,6111.0,4300000.0,134.0,59.344704113820974,18.10821533203125,47778.0,1075000.0
2015055.0,Nybohovsgränd 48,93.0,4.0,SkandiaMäklarna Hägersten,3898.0,3995000.0,213.0,59.30792359859034,18.01963806152344,42957.0,998750.0
2015055.0,Kubbegatan 21,92.0,4.0,Notar,4988.0,3050000.0,12.0,59.2563639719249,18.112335205078125,33152.0,762500.0
2015054.0,Bergsrådsvägen 42,94.0,4.0,Svenska Mäklarhuset Johanneshov,5413.0,3850000.0,26.0,59.27461167755093,18.12812805175781,40957.0,962500.0
2015051.0,Hildebergsvägen 12,95.0,4.0,Södermäklarna,5875.0,5000000.0,183.0,59.30301652181264,18.02650451660156,52632.0,1250000.0
20150430.0,Tellusgatan 17,95.0,3.0,Fastighetsbyrån Hägersten/Älvsjö,5291.0,5070000.0,76.0,59.29880989250096,17.989425659179688,53368.0,1690000.0
20150430.0,Tideliusgatan 53,90.0,4.0,Fastighetsmäklarna,3586.0,5580000.0,805.0,59.30967595444358,18.06427001953125,62000.0,1395000.0
20150430.0,Bastuhagsvägen 57,90.0,4.0,Mäklarhuset Enskede,5035.0,3795000.0,24.0,59.27496249918068,18.045730590820312,42167.0,948750.0
20150429.0,Hildebergsvägen 6,95.0,4.0,SkandiaMäklarna Hägersten,5934.0,5170000.0,182.0,59.30301652181264,18.028564453125,54421.0,1292500.0
20150429.0,Ätravägen 20,90.0,4.0,Svensk Fastighetsförmedling,5143.0,4400000.0,32.0,59.28127667052236,18.124008178710934,48889.0,1100000.0
20150428.0,Harplingegränd 96,95.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,5105.0,2515000.0,29.0,59.28723897948804,18.03749084472656,26474.0,628750.0
20150428.0,Ormbergsvägen 10,91.0,3.0,Fastighetsbyrån Hägersten/Älvsjö,5394.0,6050000.0,157.0,59.31738524754815,18.007965087890625,66484.0,2016667.0
20150428.0,Tummelisas gata 4,95.0,4.0,Notar,5460.0,3895000.0,65.0,59.36220465697896,17.949600219726562,41000.0,973750.0
